"Time stamp","Estimate rec. thermal power TO HTF | (MWt)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Field optical efficiency before defocus"
"Apr 13, 12:00 pm",425.575,182.334,28.2339,0.700378
"Apr 13, 01:00 pm",425.867,211.394,31.7335,0.703066
"Apr 13, 02:00 pm",426.905,232.883,39.762,0.708994
"Apr 13, 03:00 pm",226.673,247.959,50.1153,0.715706
"Apr 13, 04:00 pm",136.089,259.406,61.5193,0.719104
"Apr 13, 05:00 pm",156.859,269.072,73.3249,0.506482
"Apr 13, 06:00 pm",40.1869,278.099,85.0814,0
"Apr 13, 07:00 pm",29.405,287.314,96.8424,0
"Apr 13, 08:00 pm",16.095,297.476,107.839,0
"Apr 13, 09:00 pm",0,309.41,117.769,0
"Apr 13, 10:00 pm",0,323.976,125.942,0
"Apr 13, 11:00 pm",0,341.646,131.395,0
"Apr 14, 12:00 am",0,1.55466,133.132,0
"Apr 14, 01:00 am",0,21.2389,130.748,0
"Apr 14, 02:00 am",0,38.4187,124.785,0
"Apr 14, 03:00 am",0,52.5044,116.27,0
"Apr 14, 04:00 am",0,64.0829,106.124,0
"Apr 14, 05:00 am",0,74.0229,94.9976,0
"Apr 14, 06:00 am",0,83.1319,83.1986,0
"Apr 14, 07:00 am",0,92.1654,71.3799,0.564757
"Apr 14, 08:00 am",0,101.977,59.5833,0
"Apr 14, 09:00 am",0,113.788,48.2535,0.714978
"Apr 14, 10:00 am",18.1293,129.617,38.0984,0.708306
"Apr 14, 11:00 am",414.324,152.381,30.5315,0.702611
"Apr 14, 12:00 pm",513.957,182.49,27.8764,0.700999
"Apr 14, 01:00 pm",522.177,211.79,31.4333,0.703628
"Apr 14, 02:00 pm",534.342,233.319,39.5263,0.70948
"Apr 14, 03:00 pm",513.474,248.363,49.9223,0.716009
"Apr 14, 04:00 pm",482.484,259.772,61.3485,0.719185
"Apr 14, 05:00 pm",266.735,269.411,73.1616,0.511589
"Apr 14, 06:00 pm",40.1903,278.423,84.9175,0
"Apr 14, 07:00 pm",29.357,287.631,96.6592,0
"Apr 14, 08:00 pm",16.711,297.79,107.631,0
"Apr 14, 09:00 pm",0,309.715,117.526,0
"Apr 14, 10:00 pm",0,324.251,125.654,0
"Apr 14, 11:00 pm",0,341.845,131.063,0
"Apr 15, 12:00 am",0,1.62672,132.772,0
"Apr 15, 01:00 am",0,21.1779,130.387,0
"Apr 15, 02:00 am",0,38.265,124.444,0
"Apr 15, 03:00 am",0,52.3018,115.955,0
"Apr 15, 04:00 am",0,63.8567,105.833,0
"Apr 15, 05:00 am",0,73.7832,94.724,0
"Apr 15, 06:00 am",0,82.8803,82.9392,0
"Apr 15, 07:00 am",0,91.8991,71.1197,0.572893
"Apr 15, 08:00 am",0,101.693,59.316,0.718926
"Apr 15, 09:00 am",538.816,113.489,47.9678,0.715259
"Apr 15, 10:00 am",308.677,129.332,37.7811,0.708758
"Apr 15, 11:00 am",534.372,152.227,30.1777,0.703427
"Apr 15, 12:00 pm",523.945,182.647,27.5216,0.701602
"Apr 15, 01:00 pm",532.177,212.188,31.1359,0.704171
"Apr 15, 02:00 pm",536.749,233.755,39.2932,0.709952
"Apr 15, 03:00 pm",537.644,248.765,49.7311,0.7163
"Apr 15, 04:00 pm",522.427,260.136,61.1789,0.719265
"Apr 15, 05:00 pm",88.9117,269.749,72.9989,0.516681
"Apr 15, 06:00 pm",40.3128,278.744,84.7534,0
"Apr 15, 07:00 pm",29.709,287.945,96.4762,0
"Apr 15, 08:00 pm",17.2162,298.1,107.423,0
"Apr 15, 09:00 pm",0,310.016,117.282,0
"Apr 15, 10:00 pm",0,324.521,125.368,0
"Apr 15, 11:00 pm",0,342.038,130.733,0
"Apr 16, 12:00 am",0,1.69582,132.415,0
"Apr 16, 01:00 am",0,21.1165,130.029,0
"Apr 16, 02:00 am",0,38.1125,124.107,0
"Apr 16, 03:00 am",0,52.1007,115.643,0
"Apr 16, 04:00 am",0,63.6321,105.545,0
"Apr 16, 05:00 am",0,73.5448,94.4533,0
"Apr 16, 06:00 am",0,82.6296,82.6831,0
"Apr 16, 07:00 am",0,91.6333,70.8629,0.580926
"Apr 16, 08:00 am",0,101.408,59.0523,0.718989
"Apr 16, 09:00 am",0,113.187,47.6861,0.715514
"Apr 16, 10:00 am",260.243,129.044,37.4677,0.709199
"Apr 16, 11:00 am",189.798,152.068,29.8273,0.703947
"Apr 16, 12:00 pm",293.761,182.804,27.1697,0.702187
"Apr 16, 01:00 pm",511.16,212.588,30.8415,0.704697
"Apr 16, 02:00 pm",518.546,234.191,39.0627,0.710408
"Apr 16, 03:00 pm",89.1209,249.165,49.5418,0.71658
"Apr 16, 04:00 pm",236.649,260.498,61.0103,0.719345
"Apr 16, 05:00 pm",41.737,270.083,72.8367,0.521731
"Apr 16, 06:00 pm",33.4734,279.063,84.5895,0
"Apr 16, 07:00 pm",21.0923,288.255,96.2936,0
"Apr 16, 08:00 pm",9.58591,298.406,107.215,0
"Apr 16, 09:00 pm",0,310.312,117.04,0
"Apr 16, 10:00 pm",0,324.785,125.082,0
"Apr 16, 11:00 pm",0,342.227,130.405,0
"Apr 17, 12:00 am",0,1.76194,132.06,0
"Apr 17, 01:00 am",0,21.0547,129.675,0
"Apr 17, 02:00 am",0,37.961,123.772,0
"Apr 17, 03:00 am",0,51.9012,115.334,0
"Apr 17, 04:00 am",0,63.4089,105.26,0
"Apr 17, 05:00 am",0,73.3077,94.1855,0
"Apr 17, 06:00 am",0,82.3797,82.4294,0.0962174
"Apr 17, 07:00 am",0,91.3679,70.6094,0.58622
"Apr 17, 08:00 am",431.449,101.123,58.7923,0.719058
"Apr 17, 09:00 am",490.558,112.884,47.4083,0.715787
"Apr 17, 10:00 am",481.709,128.752,37.1584,0.709628
"Apr 17, 11:00 am",470.419,151.904,29.4804,0.704452
"Apr 17, 12:00 pm",479.314,182.96,26.8207,0.702754
"Apr 17, 01:00 pm",484.824,212.989,30.5503,0.705206
"Apr 17, 02:00 pm",489.014,234.626,38.835,0.710849
"Apr 17, 03:00 pm",456.129,249.563,49.3548,0.71685
"Apr 17, 04:00 pm",400.669,260.857,60.8438,0.719424
"Apr 17, 05:00 pm",190.061,270.415,72.6765,0.526684
"Apr 17, 06:00 pm",40.0103,279.378,84.4279,0
"Apr 17, 07:00 pm",29.3368,288.562,96.1112,0
"Apr 17, 08:00 pm",16.8234,298.707,107.008,0
"Apr 17, 09:00 pm",0,310.603,116.798,0
"Apr 17, 10:00 pm",0,325.044,124.798,0
"Apr 17, 11:00 pm",0,342.411,130.079,0
"Apr 18, 12:00 am",0,1.82506,131.708,0
"Apr 18, 01:00 am",0,20.9923,129.323,0
"Apr 18, 02:00 am",0,37.8105,123.44,0
"Apr 18, 03:00 am",0,51.7032,115.029,0
"Apr 18, 04:00 am",0,63.1872,104.977,0
"Apr 18, 05:00 am",0,73.0718,93.9209,0
"Apr 18, 06:00 am",0,82.1309,82.18,0
"Apr 18, 07:00 am",0,91.103,70.3598,0.596671
"Apr 18, 08:00 am",0,100.838,58.5363,0.719123
"Apr 18, 09:00 am",480.782,112.58,47.1347,0.71604
"Apr 18, 10:00 am",493.015,128.457,36.8531,0.710045
"Apr 18, 11:00 am",490.717,151.736,29.137,0.704942
"Apr 18, 12:00 pm",481.852,183.116,26.4747,0.703303
"Apr 18, 01:00 pm",485.408,213.391,30.2621,0.705699
"Apr 18, 02:00 pm",488.113,235.06,38.6099,0.711276
"Apr 18, 03:00 pm",474.517,249.959,49.1695,0.717109
"Apr 18, 04:00 pm",428.893,261.214,60.6783,0.719501
"Apr 18, 05:00 pm",221.572,270.744,72.5167,0.531621
"Apr 18, 06:00 pm",40.0624,279.69,84.2661,0
"Apr 18, 07:00 pm",29.3449,288.865,95.9291,0
"Apr 18, 08:00 pm",16.7976,299.005,106.8,0
"Apr 18, 09:00 pm",0,310.89,116.556,0
"Apr 18, 10:00 pm",0,325.298,124.514,0
"Apr 18, 11:00 pm",0,342.589,129.755,0
"Apr 19, 12:00 am",0,1.88516,131.36,0
"Apr 19, 01:00 am",0,20.9295,128.975,0
"Apr 19, 02:00 am",0,37.6611,123.112,0
"Apr 19, 03:00 am",0,51.5066,114.726,0
"Apr 19, 04:00 am",0,62.9669,104.698,0
"Apr 19, 05:00 am",0,72.8371,93.6596,0
"Apr 19, 06:00 am",0,81.883,81.9324,0.115347
"Apr 19, 07:00 am",0,90.8388,70.1131,0.604376
"Apr 19, 08:00 am",0,100.553,58.2837,0.719188
"Apr 19, 09:00 am",429.826,112.275,46.8649,0.716285
"Apr 19, 10:00 am",452.958,128.158,36.5519,0.710451
"Apr 19, 11:00 am",454.735,151.563,28.7971,0.705417
"Apr 19, 12:00 pm",444.355,183.271,26.1316,0.703835
"Apr 19, 01:00 pm",442.674,213.794,29.9766,0.70619
"Apr 19, 02:00 pm",271.911,235.493,38.3869,0.711689
"Apr 19, 03:00 pm",204.63,250.353,48.9854,0.717357
"Apr 19, 04:00 pm",72.7941,261.567,60.5128,0.719578
"Apr 19, 05:00 pm",40.796,271.069,72.3557,0.536543
"Apr 19, 06:00 pm",31.1201,279.998,84.1,0
"Apr 19, 07:00 pm",18.8305,289.165,95.7474,0
"Apr 19, 08:00 pm",0,299.298,106.594,0
"Apr 19, 09:00 pm",0,311.171,116.315,0
"Apr 19, 10:00 pm",0,325.546,124.232,0
"Apr 19, 11:00 pm",0,342.763,129.434,0
"Apr 20, 12:00 am",0,1.94225,131.014,0
"Apr 20, 01:00 am",0,20.866,128.631,0
"Apr 20, 02:00 am",0,37.5126,122.787,0
"Apr 20, 03:00 am",0,51.3116,114.427,0
"Apr 20, 04:00 am",0,62.7481,104.423,0
"Apr 20, 05:00 am",0,72.6038,93.4015,0
"Apr 20, 06:00 am",0,81.6361,81.6876,0.125036
"Apr 20, 07:00 am",0,90.5751,69.87,0.611968
"Apr 20, 08:00 am",0,100.268,58.035,0.71925
"Apr 20, 09:00 am",0,111.968,46.5993,0.716523
"Apr 20, 10:00 am",0,127.856,36.2549,0.710846
"Apr 20, 11:00 am",0,151.385,28.461,0.705878
"Apr 20, 12:00 pm",0,183.425,25.7917,0.704013
"Apr 20, 01:00 pm",319.908,214.197,29.6945,0.706725
"Apr 20, 02:00 pm",343.973,235.924,38.1668,0.712088
"Apr 20, 03:00 pm",223.224,250.743,48.8037,0.717596
"Apr 20, 04:00 pm",105.975,261.918,60.3495,0.719654
"Apr 20, 05:00 pm",41.4083,271.391,72.1968,0.541448
"Apr 20, 06:00 pm",31.8011,280.303,83.9369,0
"Apr 20, 07:00 pm",19.6051,289.46,95.566,0
"Apr 20, 08:00 pm",0,299.587,106.388,0
"Apr 20, 09:00 pm",0,311.448,116.075,0
"Apr 20, 10:00 pm",0,325.789,123.952,0
"Apr 20, 11:00 pm",0,342.932,129.114,0
"Apr 21, 12:00 am",0,1.99631,130.672,0
"Apr 21, 01:00 am",0,20.802,128.29,0
"Apr 21, 02:00 am",0,37.365,122.465,0
"Apr 21, 03:00 am",0,51.1179,114.131,0
"Apr 21, 04:00 am",0,62.5309,104.15,0
"Apr 21, 05:00 am",0,72.3718,93.1469,0
"Apr 21, 06:00 am",0,81.3903,81.4457,0
"Apr 21, 07:00 am",0,90.3122,69.6305,0.619442
"Apr 21, 08:00 am",0,99.9831,57.7904,0.719313
"Apr 21, 09:00 am",0,111.66,46.3381,0.716753
"Apr 21, 10:00 am",0,127.551,35.9624,0.711229
"Apr 21, 11:00 am",0,151.202,28.1289,0.706365
"Apr 21, 12:00 pm",0,183.578,25.455,0.704849
"Apr 21, 01:00 pm",0,214.602,29.4154,0.707243
"Apr 21, 02:00 pm",0,236.354,37.9492,0.712473
"Apr 21, 03:00 pm",0,251.132,48.6238,0.717824
"Apr 21, 04:00 pm",0,262.265,60.1873,0.719729
"Apr 21, 05:00 pm",0,271.71,72.0387,0
"Apr 21, 06:00 pm",0,280.605,83.7741,0
"Apr 21, 07:00 pm",0,289.752,95.3851,0
"Apr 21, 08:00 pm",0,299.872,106.182,0
"Apr 21, 09:00 pm",0,311.719,115.836,0
"Apr 21, 10:00 pm",0,326.026,123.673,0
"Apr 21, 11:00 pm",0,343.096,128.797,0
"Apr 22, 12:00 am",0,2.04736,130.332,0
"Apr 22, 01:00 am",0,20.7374,127.952,0
"Apr 22, 02:00 am",0,37.2183,122.148,0
"Apr 22, 03:00 am",0,50.9258,113.839,0
"Apr 22, 04:00 am",0,62.3151,103.881,0
"Apr 22, 05:00 am",0,72.1412,92.8959,0
"Apr 22, 06:00 am",0,81.1457,81.2086,0.144604
"Apr 22, 07:00 am",0,90.05,69.3953,0.626797
"Apr 22, 08:00 am",0,99.6982,57.5502,0.719379
"Apr 22, 09:00 am",371.533,111.351,46.0815,0.716971
"Apr 22, 10:00 am",402.865,127.242,35.6745,0.711602
"Apr 22, 11:00 am",401.771,151.014,27.8008,0.706869
"Apr 22, 12:00 pm",396.688,183.73,25.1217,0.705332
"Apr 22, 01:00 pm",389.278,215.006,29.1396,0.707744
"Apr 22, 02:00 pm",367.495,236.782,37.7344,0.712845
"Apr 22, 03:00 pm",353.569,251.517,48.4458,0.71801
"Apr 22, 04:00 pm",270.423,262.609,60.0265,0.719803
"Apr 22, 05:00 pm",41.8736,272.026,71.8817,0.551209
"Apr 22, 06:00 pm",33.5864,280.903,83.6136,0
"Apr 22, 07:00 pm",21.8765,290.04,95.2046,0
"Apr 22, 08:00 pm",9.72641,300.152,105.977,0
"Apr 22, 09:00 pm",0,311.986,115.597,0
"Apr 22, 10:00 pm",0,326.258,123.395,0
"Apr 22, 11:00 pm",0,343.255,128.483,0
"Apr 23, 12:00 am",0,2.09541,129.997,0
"Apr 23, 01:00 am",0,20.6721,127.618,0
"Apr 23, 02:00 am",0,37.0725,121.834,0
"Apr 23, 03:00 am",0,50.735,113.55,0
"Apr 23, 04:00 am",0,62.1008,103.616,0
"Apr 23, 05:00 am",0,71.912,92.6485,0
"Apr 23, 06:00 am",0,80.9022,80.9762,0
"Apr 23, 07:00 am",0,89.7887,69.1649,0.633948
"Apr 23, 08:00 am",0,99.4135,57.3148,0.719442
"Apr 23, 09:00 am",350.876,111.041,45.8298,0.717191
"Apr 23, 10:00 am",391.095,126.93,35.3916,0.711964
"Apr 23, 11:00 am",403.398,150.821,27.4771,0.707358
"Apr 23, 12:00 pm",443.437,183.881,24.7919,0.705798
"Apr 23, 01:00 pm",449.256,215.411,28.8673,0.70823
"Apr 23, 02:00 pm",448.328,237.208,37.5224,0.713204
"Apr 23, 03:00 pm",358.973,251.899,48.2699,0.718089
"Apr 23, 04:00 pm",291.604,262.95,59.8672,0.719875
"Apr 23, 05:00 pm",121.129,272.338,71.7259,0.556065
"Apr 23, 06:00 pm",40.1116,281.197,83.4532,0
"Apr 23, 07:00 pm",29.3606,290.323,95.0247,0
"Apr 23, 08:00 pm",16.7652,300.428,105.772,0
"Apr 23, 09:00 pm",0,312.247,115.36,0
"Apr 23, 10:00 pm",0,326.485,123.12,0
"Apr 23, 11:00 pm",0,343.409,128.171,0
"Apr 24, 12:00 am",0,2.14048,129.664,0
"Apr 24, 01:00 am",0,20.6062,127.288,0
"Apr 24, 02:00 am",0,36.9275,121.523,0
"Apr 24, 03:00 am",0,50.5457,113.265,0
"Apr 24, 04:00 am",0,61.8881,103.354,0
"Apr 24, 05:00 am",0,71.6842,92.4047,0
"Apr 24, 06:00 am",0,80.66,80.7463,0
"Apr 24, 07:00 am",0,89.5283,68.9377,0.640954
"Apr 24, 08:00 am",0,99.1292,57.0832,0.719502
"Apr 24, 09:00 am",0,110.73,45.5824,0.7174
"Apr 24, 10:00 am",0,126.615,35.1132,0.712315
"Apr 24, 11:00 am",56.5955,150.622,27.1574,0.707833
"Apr 24, 12:00 pm",117.348,184.029,24.4655,0.706219
"Apr 24, 01:00 pm",125.471,215.815,28.598,0.7087
"Apr 24, 02:00 pm",108.576,237.632,37.3127,0.713551
"Apr 24, 03:00 pm",80.9983,252.278,48.0955,0.718167
"Apr 24, 04:00 pm",44.0672,263.287,59.7086,0.719947
"Apr 24, 05:00 pm",38.6795,272.646,71.57,0.560903
"Apr 24, 06:00 pm",27.9095,281.487,83.2921,0
"Apr 24, 07:00 pm",16.2846,290.603,94.8453,0
"Apr 24, 08:00 pm",0,300.699,105.568,0
"Apr 24, 09:00 pm",0,312.503,115.124,0
"Apr 24, 10:00 pm",0,326.706,122.846,0
"Apr 24, 11:00 pm",0,343.558,127.862,0
"Apr 25, 12:00 am",0,2.18259,129.335,0
"Apr 25, 01:00 am",0,20.5396,126.962,0
"Apr 25, 02:00 am",0,36.7834,121.217,0
"Apr 25, 03:00 am",0,50.3579,112.984,0
"Apr 25, 04:00 am",0,61.677,103.096,0
"Apr 25, 05:00 am",0,71.4579,92.1648,0
"Apr 25, 06:00 am",0,80.4191,80.5207,0.174273
"Apr 25, 07:00 am",0,89.2689,68.7149,0.647832
"Apr 25, 08:00 am",0,98.8453,56.8561,0.719564
"Apr 25, 09:00 am",0,110.419,45.3398,0.717537
"Apr 25, 10:00 am",41.3666,126.297,34.8396,0.712656
"Apr 25, 11:00 am",32.9728,150.418,26.8421,0.708293
"Apr 25, 12:00 pm",20.8494,184.176,24.1427,0.706784
"Apr 25, 01:00 pm",11.4756,216.219,28.3321,0.709154
"Apr 25, 02:00 pm",0,238.053,37.1059,0.713851
"Apr 25, 03:00 pm",136.94,252.653,47.9232,0.718247
"Apr 25, 04:00 pm",76.6552,263.621,59.5516,0.720018
"Apr 25, 05:00 pm",43.3552,272.95,71.4156,0.565723
"Apr 25, 06:00 pm",38.8723,281.773,83.1326,0
"Apr 25, 07:00 pm",28.586,290.878,94.6665,0
"Apr 25, 08:00 pm",17.0914,300.965,105.365,0
"Apr 25, 09:00 pm",0,312.754,114.889,0
"Apr 25, 10:00 pm",0,326.921,122.573,0
"Apr 25, 11:00 pm",0,343.702,127.556,0
"Apr 26, 12:00 am",0,2.22177,129.01,0
"Apr 26, 01:00 am",0,20.4724,126.64,0
"Apr 26, 02:00 am",0,36.6402,120.915,0
"Apr 26, 03:00 am",0,50.1716,112.707,0
"Apr 26, 04:00 am",0,61.4675,102.842,0
"Apr 26, 05:00 am",0,71.2332,91.9288,0
"Apr 26, 06:00 am",0,80.1796,80.2979,0
"Apr 26, 07:00 am",0,89.0106,68.4958,0.65458
"Apr 26, 08:00 am",0,98.562,56.6332,0.719625
"Apr 26, 09:00 am",0,110.107,45.1018,0.717796
"Apr 26, 10:00 am",0,125.976,34.5709,0.712987
"Apr 26, 11:00 am",466.032,150.209,26.5312,0.708486
"Apr 26, 12:00 pm",57.3298,184.321,23.8234,0.707276
"Apr 26, 01:00 pm",157.796,216.623,28.0695,0.709593
"Apr 26, 02:00 pm",173.42,238.471,36.9015,0.714206
"Apr 26, 03:00 pm",41.9139,253.025,47.7523,0.71832
"Apr 26, 04:00 pm",34.7805,263.95,59.3954,0.720087
"Apr 26, 05:00 pm",30.033,273.251,71.2611,0.570349
"Apr 26, 06:00 pm",26.61,282.056,82.9714,0
"Apr 26, 07:00 pm",18.6103,291.149,94.4883,0
"Apr 26, 08:00 pm",9.18511,301.227,105.163,0
"Apr 26, 09:00 pm",0,313,114.655,0
"Apr 26, 10:00 pm",0,327.131,122.303,0
"Apr 26, 11:00 pm",0,343.841,127.253,0
"Apr 27, 12:00 am",0,2.25804,128.689,0
"Apr 27, 01:00 am",0,20.4045,126.323,0
"Apr 27, 02:00 am",0,36.4978,120.616,0
"Apr 27, 03:00 am",0,49.9867,112.433,0
"Apr 27, 04:00 am",0,61.2596,102.592,0
"Apr 27, 05:00 am",0,71.01,91.6967,0
"Apr 27, 06:00 am",0,79.9415,80.0798,0
"Apr 27, 07:00 am",0,88.7535,68.2814,0
"Apr 27, 08:00 am",0,98.2794,56.4152,0.719686
"Apr 27, 09:00 am",0,109.794,44.8689,0.717984
"Apr 27, 10:00 am",0,125.652,34.3074,0.713307
"Apr 27, 11:00 am",0,149.994,26.2251,0.709173
"Apr 27, 12:00 pm",0,184.464,23.508,0.707399
"Apr 27, 01:00 pm",216.93,217.025,27.8104,0.710018
"Apr 27, 02:00 pm",76.072,238.887,36.6999,0.714516
"Apr 27, 03:00 pm",40.6621,253.393,47.5837,0.718395
"Apr 27, 04:00 pm",30.4751,264.276,59.2409,0.720156
"Apr 27, 05:00 pm",18.3288,273.547,71.1082,0.575309
"Apr 27, 06:00 pm",0,282.334,82.8126,0
"Apr 27, 07:00 pm",0,291.416,94.3109,0
"Apr 27, 08:00 pm",0,301.483,104.961,0
"Apr 27, 09:00 pm",0,313.241,114.422,0
"Apr 27, 10:00 pm",0,327.336,122.035,0
"Apr 27, 11:00 pm",0,343.976,126.952,0
"Apr 28, 12:00 am",0,2.29144,128.371,0
"Apr 28, 01:00 am",0,20.336,126.009,0
"Apr 28, 02:00 am",0,36.3562,120.322,0
"Apr 28, 03:00 am",0,49.8033,112.164,0
"Apr 28, 04:00 am",0,61.0534,102.346,0
"Apr 28, 05:00 am",0,70.7885,91.4686,0
"Apr 28, 06:00 am",0,79.705,79.8654,0
"Apr 28, 07:00 am",0,88.4977,68.0708,0
"Apr 28, 08:00 am",0,97.9976,56.2014,0
"Apr 28, 09:00 am",0,109.482,44.6406,0
"Apr 28, 10:00 am",0,125.325,34.0489,0
"Apr 28, 11:00 am",0,149.773,25.9235,0
"Apr 28, 12:00 pm",0,184.605,23.1963,0
"Apr 28, 01:00 pm",0,217.426,27.5547,0
"Apr 28, 02:00 pm",0,239.299,36.501,0
"Apr 28, 03:00 pm",0,253.757,47.4169,0.718468
"Apr 28, 04:00 pm",0,264.597,59.0876,0
"Apr 28, 05:00 pm",0,273.84,70.9563,0
"Apr 28, 06:00 pm",0,282.608,82.6544,0
"Apr 28, 07:00 pm",0,291.678,94.1343,0
"Apr 28, 08:00 pm",0,301.735,104.761,0
"Apr 28, 09:00 pm",0,313.476,114.191,0
"Apr 28, 10:00 pm",0,327.535,121.77,0
"Apr 28, 11:00 pm",0,344.106,126.655,0
"Apr 29, 12:00 am",0,2.322,128.057,0
"Apr 29, 01:00 am",0,20.2669,125.7,0
"Apr 29, 02:00 am",0,36.2156,120.032,0
"Apr 29, 03:00 am",0,49.6215,111.899,0
"Apr 29, 04:00 am",0,60.8489,102.104,0
"Apr 29, 05:00 am",0,70.5688,91.2447,0
"Apr 29, 06:00 am",0,79.47,79.656,0.213946
"Apr 29, 07:00 am",0,88.2432,67.8653,0
"Apr 29, 08:00 am",0,97.7167,55.9927,0
"Apr 29, 09:00 am",0,109.169,44.4177,0.718123
"Apr 29, 10:00 am",0,124.996,33.7958,0.713918
"Apr 29, 11:00 am",0,149.547,25.6268,0.709999
"Apr 29, 12:00 pm",0,184.742,22.8887,0.708658
"Apr 29, 01:00 pm",0,217.826,27.3026,0.710603
"Apr 29, 02:00 pm",539.929,239.708,36.3049,0.715102
"Apr 29, 03:00 pm",538.803,254.117,47.2522,0.71854
"Apr 29, 04:00 pm",510.496,264.915,58.936,0.72029
"Apr 29, 05:00 pm",329.315,274.128,70.8056,0.584815
"Apr 29, 06:00 pm",41.7439,282.877,82.4969,0.0974651
"Apr 29, 07:00 pm",33.12,291.935,93.9586,0
"Apr 29, 08:00 pm",21.1519,301.982,104.562,0
"Apr 29, 09:00 pm",9.5554,313.706,113.962,0
"Apr 29, 10:00 pm",0,327.728,121.506,0
"Apr 29, 11:00 pm",0,344.231,126.361,0
"Apr 30, 12:00 am",0,2.34975,127.748,0
"Apr 30, 01:00 am",0,20.1972,125.395,0
"Apr 30, 02:00 am",0,36.0758,119.747,0
"Apr 30, 03:00 am",0,49.4412,111.639,0
"Apr 30, 04:00 am",0,60.6462,101.866,0
"Apr 30, 05:00 am",0,70.3508,91.0249,0
"Apr 30, 06:00 am",0,79.2368,79.4485,0.22381
"Apr 30, 07:00 am",0,87.9903,67.6632,0.680238
"Apr 30, 08:00 am",0,97.4368,55.7883,0
"Apr 30, 09:00 am",0,108.856,44.1995,0
"Apr 30, 10:00 am",0,124.665,33.5478,0.714209
"Apr 30, 11:00 am",0,149.315,25.335,0
"Apr 30, 12:00 pm",0,184.877,22.5849,0
"Apr 30, 01:00 pm",0,218.224,27.0539,0
"Apr 30, 02:00 pm",0,240.113,36.1113,0.715378
"Apr 30, 03:00 pm",0,254.473,47.089,0.718611
"Apr 30, 04:00 pm",0,265.228,58.7851,0
"Apr 30, 05:00 pm",0,274.412,70.6554,0.589206
"Apr 30, 06:00 pm",21.6828,283.143,82.3396,0.103569
"Apr 30, 07:00 pm",20.6028,292.188,93.7837,0
"Apr 30, 08:00 pm",13.8183,302.224,104.364,0
"Apr 30, 09:00 pm",0,313.93,113.734,0
"Apr 30, 10:00 pm",0,327.917,121.245,0
"Apr 30, 11:00 pm",0,344.352,126.071,0
"May 1, 12:00 am",0,2.37472,127.442,0
"May 1, 01:00 am",0,20.1269,125.094,0
"May 1, 02:00 am",0,35.9369,119.466,0
"May 1, 03:00 am",0,49.2625,111.382,0
"May 1, 04:00 am",0,60.4453,101.632,0
"May 1, 05:00 am",0,70.1346,90.1913,0
"May 1, 06:00 am",0,79.0053,79.246,0.233629
"May 1, 07:00 am",0,87.7389,67.466,0.659801
"May 1, 08:00 am",528.578,97.1581,55.5887,0.719923
"May 1, 09:00 am",530.865,108.543,43.9865,0.718257
"May 1, 10:00 am",538.309,124.332,33.3053,0.71449
"May 1, 11:00 am",540.814,149.078,25.0482,0.710773
"May 1, 12:00 pm",539.876,185.01,22.2853,0.709505
"May 1, 01:00 pm",539.868,218.62,26.8089,0.711574
"May 1, 02:00 pm",536.826,240.515,35.9206,0
"May 1, 03:00 pm",0,254.824,46.9281,0.718682
"May 1, 04:00 pm",537.478,265.537,58.6362,0.720419
"May 1, 05:00 pm",361.319,274.692,70.5069,0.594235
"May 1, 06:00 pm",42.4772,283.403,82.1845,0.10974
"May 1, 07:00 pm",35.0394,292.436,93.6098,0
"May 1, 08:00 pm",23.6047,302.461,104.167,0
"May 1, 09:00 pm",11.9046,314.149,113.508,0
"May 1, 10:00 pm",0,328.099,120.987,0
"May 1, 11:00 pm",0,344.467,125.784,0
"May 2, 12:00 am",0,2.39694,127.141,0
"May 2, 01:00 am",0,20.056,124.798,0
"May 2, 02:00 am",0,35.7988,119.19,0
"May 2, 03:00 am",0,49.0853,111.13,0
"May 2, 04:00 am",0,60.2462,101.403,0
"May 2, 05:00 am",0,69.9203,90.0224,0
"May 2, 06:00 am",0,78.7756,79.0499,0.243392
"May 2, 07:00 am",0,87.4892,67.2742,0.692244
"May 2, 08:00 am",449.069,96.8808,55.3946,0.719982
"May 2, 09:00 am",538.598,108.231,43.7791,0.71832
"May 2, 10:00 am",539.245,123.996,33.0684,0.714762
"May 2, 11:00 am",537.9,148.835,24.7667,0.711141
"May 2, 12:00 pm",539.495,185.138,21.9898,0.709908
"May 2, 01:00 pm",538.977,219.014,26.5676,0.71193
"May 2, 02:00 pm",535.897,240.912,35.7327,0.715899
"May 2, 03:00 pm",536.428,255.171,46.7691,0.718749
"May 2, 04:00 pm",495.039,265.841,58.4887,0.720482
"May 2, 05:00 pm",325.902,274.967,70.3595,0.598911
"May 2, 06:00 pm",42.0115,283.66,82.0307,0.115975
"May 2, 07:00 pm",34.0184,292.68,93.437,0
"May 2, 08:00 pm",22.4004,302.693,103.971,0
"May 2, 09:00 pm",10.8589,314.363,113.284,0
"May 2, 10:00 pm",0,328.277,120.731,0
"May 2, 11:00 pm",0,344.579,125.5,0
"May 3, 12:00 am",0,2.41645,126.844,0
"May 3, 01:00 am",0,19.9845,124.507,0
"May 3, 02:00 am",0,35.6617,118.918,0
"May 3, 03:00 am",0,48.9098,110.883,0
"May 3, 04:00 am",0,60.049,101.178,0
