"Time stamp","Estimate rec. thermal power TO HTF | (MWt)","Resource Solar Azimuth | (deg)","Resource Solar Zenith | (deg)","Field optical efficiency before defocus"
"Mar 26, 03:00 pm",28.5535,276.973,97.963,0
"Mar 26, 04:00 pm",15.6751,284.591,111.023,0
"Mar 26, 05:00 pm",0,293.833,123.583,0
"Mar 26, 06:00 pm",0,306.296,135.11,0
"Mar 26, 07:00 pm",0,324.55,144.5,0
"Mar 26, 08:00 pm",0,350.682,149.641,0
"Mar 26, 09:00 pm",0,19.9204,148.366,0
"Mar 26, 10:00 pm",0,43.0887,141.308,0
"Mar 26, 11:00 pm",0,58.7906,130.919,0
"Mar 27, 12:00 am",0,69.7785,118.908,0
"Mar 27, 01:00 am",0,78.245,106.108,0
"Mar 27, 02:00 am",0,85.5037,92.9313,0
"Mar 27, 03:00 am",0,92.4301,79.5399,0
"Mar 27, 04:00 am",0,99.8068,66.354,0.71636
"Mar 27, 05:00 am",0,108.648,53.4625,0.717198
"Mar 27, 06:00 am",474.847,120.714,41.3532,0.712617
"Mar 27, 07:00 am",495.344,139.406,31.093,0.70811
"Mar 27, 08:00 am",496.944,168.994,25.1546,0.705503
"Mar 27, 09:00 am",488.758,203.564,26.6421,0.70624
"Mar 27, 10:00 am",474.859,228.824,34.6037,0.709899
"Mar 27, 11:00 am",442.219,244.501,45.7467,0.714564
"Mar 27, 12:00 pm",315.785,255.08,58.2231,0.718285
"Mar 27, 01:00 pm",141.111,263.237,71.2602,0.573571
"Mar 27, 02:00 pm",40.0906,270.367,84.4333,0
"Mar 27, 03:00 pm",29.1949,277.358,97.844,0
"Mar 27, 04:00 pm",16.5031,284.992,110.887,0
"Mar 27, 05:00 pm",0,294.266,123.415,0
"Mar 27, 06:00 pm",0,306.765,134.89,0
"Mar 27, 07:00 pm",0,325.005,144.202,0
"Mar 27, 08:00 pm",0,350.937,149.264,0
"Mar 27, 09:00 pm",0,19.8321,147.97,0
"Mar 27, 10:00 pm",0,42.8066,140.951,0
"Mar 27, 11:00 pm",0,58.4635,130.607,0
"Mar 28, 12:00 am",0,69.4544,118.629,0
"Mar 28, 01:00 am",0,77.9301,105.849,0
"Mar 28, 02:00 am",0,85.192,92.683,0
"Mar 28, 03:00 am",0,92.1123,79.2948,0.216566
"Mar 28, 04:00 am",0,99.4723,66.0999,0.719259
"Mar 28, 05:00 am",240.664,108.288,53.1889,0.717448
"Mar 28, 06:00 am",282.049,120.333,41.0442,0.713012
"Mar 28, 07:00 am",282.162,139.084,30.7311,0.708641
"Mar 28, 08:00 am",255.851,169.013,24.7568,0.706035
"Mar 28, 09:00 am",132.142,204.036,26.3042,0.706851
"Mar 28, 10:00 am",400.964,229.386,34.3646,0.710415
"Mar 28, 11:00 am",382.645,245.002,45.5745,0.714943
"Mar 28, 12:00 pm",80.5067,255.521,58.0879,0.718381
"Mar 28, 01:00 pm",41.6738,263.638,71.1432,0.576829
"Mar 28, 02:00 pm",32.742,270.751,84.3236,0
"Mar 28, 03:00 pm",20.8645,277.741,97.725,0
"Mar 28, 04:00 pm",9.21301,285.392,110.75,0
"Mar 28, 05:00 pm",0,294.697,123.246,0
"Mar 28, 06:00 pm",0,307.23,134.668,0
"Mar 28, 07:00 pm",0,325.452,143.904,0
"Mar 28, 08:00 pm",0,351.187,148.888,0
"Mar 28, 09:00 pm",0,19.746,147.576,0
"Mar 28, 10:00 pm",0,42.5296,140.594,0
"Mar 28, 11:00 pm",0,58.1403,130.295,0
"Mar 29, 12:00 am",0,69.1328,118.35,0
"Mar 29, 01:00 am",0,77.6167,105.591,0
"Mar 29, 02:00 am",0,84.8812,92.4351,0
"Mar 29, 03:00 am",0,91.7948,79.051,0
"Mar 29, 04:00 am",0,99.1374,65.8473,0
"Mar 29, 05:00 am",0,107.926,52.9171,0
"Mar 29, 06:00 am",0,119.949,40.7373,0
"Mar 29, 07:00 am",0,138.756,30.3711,0
"Mar 29, 08:00 am",0,169.031,24.3601,0.706629
"Mar 29, 09:00 am",0,204.517,25.9689,0.707447
"Mar 29, 10:00 am",0,229.953,34.1288,0
"Mar 29, 11:00 am",0,245.505,45.4049,0.715309
"Mar 29, 12:00 pm",0,255.961,57.9546,0.718477
"Mar 29, 01:00 pm",0,264.039,71.0274,0.580071
"Mar 29, 02:00 pm",0,271.133,84.2143,0
"Mar 29, 03:00 pm",0,278.122,97.6059,0
"Mar 29, 04:00 pm",0,285.789,110.613,0
"Mar 29, 05:00 pm",0,295.125,123.076,0
"Mar 29, 06:00 pm",0,307.69,134.445,0
"Mar 29, 07:00 pm",0,325.892,143.604,0
"Mar 29, 08:00 pm",0,351.43,148.512,0
"Mar 29, 09:00 pm",0,19.6618,147.182,0
"Mar 29, 10:00 pm",0,42.2575,140.238,0
"Mar 29, 11:00 pm",0,57.8209,129.983,0
"Mar 30, 12:00 am",0,68.8138,118.071,0
"Mar 30, 01:00 am",0,77.305,105.332,0
"Mar 30, 02:00 am",0,84.5714,92.188,0
"Mar 30, 03:00 am",0,91.4776,78.808,0.236869
"Mar 30, 04:00 am",0,98.8021,65.596,0.719415
"Mar 30, 05:00 am",0,107.562,52.6471,0.717924
"Mar 30, 06:00 am",0,119.56,40.4326,0.71377
"Mar 30, 07:00 am",0,138.421,30.0128,0.709663
"Mar 30, 08:00 am",0,169.051,23.9645,0.706848
"Mar 30, 09:00 am",62.4135,205.008,25.636,0.708026
"Mar 30, 10:00 am",333.819,230.525,33.8961,0.711404
"Mar 30, 11:00 am",308.239,246.009,45.2378,0.715662
"Mar 30, 12:00 pm",243.38,256.401,57.823,0.718572
"Mar 30, 01:00 pm",90.5275,264.439,70.9123,0.583297
"Mar 30, 02:00 pm",39.9646,271.514,84.1047,0
"Mar 30, 03:00 pm",28.5478,278.503,97.4868,0
"Mar 30, 04:00 pm",15.7821,286.185,110.475,0
"Mar 30, 05:00 pm",0,295.55,122.904,0
"Mar 30, 06:00 pm",0,308.145,134.22,0
"Mar 30, 07:00 pm",0,326.323,143.304,0
"Mar 30, 08:00 pm",0,351.667,148.137,0
"Mar 30, 09:00 pm",0,19.5796,146.789,0
"Mar 30, 10:00 pm",0,41.9901,139.882,0
"Mar 30, 11:00 pm",0,57.5053,129.671,0
"Mar 31, 12:00 am",0,68.4973,117.792,0
"Mar 31, 01:00 am",0,76.9949,105.074,0
"Mar 31, 02:00 am",0,84.2626,91.9416,0
"Mar 31, 03:00 am",0,91.1608,78.5663,0
"Mar 31, 04:00 am",0,98.4664,65.3463,0
"Mar 31, 05:00 am",0,107.197,52.3792,0
"Mar 31, 06:00 am",0,119.169,40.1301,0.714133
"Mar 31, 07:00 am",0,138.08,29.6566,0.710154
"Mar 31, 08:00 am",0,169.07,23.5701,0.707784
"Mar 31, 09:00 am",0,205.51,25.3058,0.70831
"Mar 31, 10:00 am",181.906,231.102,33.6667,0.711773
"Mar 31, 11:00 am",92.247,246.515,45.0735,0.716003
"Mar 31, 12:00 pm",65.5579,256.842,57.6932,0.718667
"Mar 31, 01:00 pm",39.7785,264.838,70.7984,0.586508
"Mar 31, 02:00 pm",28.4946,271.894,83.9955,0
"Mar 31, 03:00 pm",15.6598,278.882,97.3676,0
"Mar 31, 04:00 pm",0,286.579,110.337,0
"Mar 31, 05:00 pm",0,295.971,122.732,0
"Mar 31, 06:00 pm",0,308.594,133.995,0
"Mar 31, 07:00 pm",0,326.748,143.003,0
"Mar 31, 08:00 pm",0,351.898,147.763,0
"Mar 31, 09:00 pm",0,19.4991,146.398,0
"Mar 31, 10:00 pm",0,41.7272,139.527,0
"Mar 31, 11:00 pm",0,57.1935,129.359,0
"Apr 1, 12:00 am",0,68.1834,117.513,0
"Apr 1, 01:00 am",0,76.6865,104.817,0
"Apr 1, 02:00 am",0,83.9548,91.6961,0
"Apr 1, 03:00 am",0,90.8445,78.3255,0
"Apr 1, 04:00 am",0,98.1304,65.0985,0.719569
"Apr 1, 05:00 am",0,106.831,52.1135,0.718134
"Apr 1, 06:00 am",0,118.773,39.8303,0.714435
"Apr 1, 07:00 am",40.8317,137.733,29.3027,0.710632
"Apr 1, 08:00 am",47.8584,169.09,23.1771,0.70834
"Apr 1, 09:00 am",50.6583,206.022,24.9785,0.708888
"Apr 1, 10:00 am",41.0833,231.683,33.4408,0.712334
"Apr 1, 11:00 am",33.7347,247.021,44.9119,0.716333
"Apr 1, 12:00 pm",27.1727,257.281,57.5655,0.718761
"Apr 1, 01:00 pm",22.8602,265.237,70.6861,0.586093
"Apr 1, 02:00 pm",16.6753,272.273,83.888,0
"Apr 1, 03:00 pm",0,279.259,97.2484,0
"Apr 1, 04:00 pm",0,286.97,110.198,0
"Apr 1, 05:00 pm",0,296.39,122.559,0
"Apr 1, 06:00 pm",0,309.039,133.768,0
"Apr 1, 07:00 pm",0,327.164,142.702,0
"Apr 1, 08:00 pm",0,352.124,147.389,0
"Apr 1, 09:00 pm",0,19.4201,146.008,0
"Apr 1, 10:00 pm",0,41.4689,139.172,0
"Apr 1, 11:00 pm",0,56.8853,129.048,0
"Apr 2, 12:00 am",0,67.8721,117.235,0
"Apr 2, 01:00 am",0,76.3799,104.561,0
"Apr 2, 02:00 am",0,83.6481,91.4516,0
"Apr 2, 03:00 am",0,90.5287,78.0864,0.268257
"Apr 2, 04:00 am",0,97.7942,64.8524,0.719646
"Apr 2, 05:00 am",0,106.463,51.8501,0.718217
"Apr 2, 06:00 am",275.498,118.373,39.533,0.714784
"Apr 2, 07:00 am",356.963,137.379,28.951,0.711097
"Apr 2, 08:00 am",362.562,169.109,22.7856,0.70888
"Apr 2, 09:00 am",131.596,206.544,24.654,0.709668
"Apr 2, 10:00 am",347.1,232.27,33.2183,0.712778
"Apr 2, 11:00 am",318.987,247.528,44.753,0.71665
"Apr 2, 12:00 pm",255.324,257.721,57.4396,0.718855
"Apr 2, 01:00 pm",101.158,265.634,70.5748,0.592896
"Apr 2, 02:00 pm",39.8597,272.651,83.7808,0
"Apr 2, 03:00 pm",28.5503,279.635,97.1291,0
"Apr 2, 04:00 pm",15.7865,287.36,110.058,0
"Apr 2, 05:00 pm",0,296.805,122.385,0
"Apr 2, 06:00 pm",0,309.479,133.54,0
"Apr 2, 07:00 pm",0,327.573,142.4,0
"Apr 2, 08:00 pm",0,352.343,147.017,0
"Apr 2, 09:00 pm",0,19.3426,145.619,0
"Apr 2, 10:00 pm",0,41.2148,138.819,0
"Apr 2, 11:00 pm",0,56.5808,128.737,0
"Apr 3, 12:00 am",0,67.5633,116.957,0
"Apr 3, 01:00 am",0,76.075,104.305,0
"Apr 3, 02:00 am",0,83.3425,91.2082,0
"Apr 3, 03:00 am",0,90.2133,77.8481,0.278941
"Apr 3, 04:00 am",0,97.4577,64.6081,0.719722
"Apr 3, 05:00 am",0,106.093,51.5889,0.718304
"Apr 3, 06:00 am",38.116,117.97,39.2383,0.71516
"Apr 3, 07:00 am",359.184,137.018,28.6017,0.71136
"Apr 3, 08:00 am",408.395,169.129,22.3955,0.709405
"Apr 3, 09:00 am",90.1208,207.076,24.3324,0.710184
"Apr 3, 10:00 am",404.491,232.86,32.999,0.713207
"Apr 3, 11:00 am",367.256,248.036,44.5963,0.716955
"Apr 3, 12:00 pm",297.816,258.159,57.3147,0.718948
"Apr 3, 01:00 pm",159.046,266.031,70.4634,0.596075
"Apr 3, 02:00 pm",40.0027,273.027,83.6706,0
"Apr 3, 03:00 pm",28.9874,280.009,97.0097,0
"Apr 3, 04:00 pm",15.5965,287.747,109.918,0
"Apr 3, 05:00 pm",0,297.217,122.21,0
"Apr 3, 06:00 pm",0,309.913,133.311,0
"Apr 3, 07:00 pm",0,327.975,142.098,0
"Apr 3, 08:00 pm",0,352.557,146.645,0
"Apr 3, 09:00 pm",0,19.2664,145.232,0
"Apr 3, 10:00 pm",0,40.965,138.466,0
"Apr 3, 11:00 pm",0,56.2798,128.428,0
"Apr 4, 12:00 am",0,67.2571,116.68,0
"Apr 4, 01:00 am",0,75.7719,104.05,0
"Apr 4, 02:00 am",0,83.0381,90.9661,0
"Apr 4, 03:00 am",0,89.8986,77.6111,0.289704
"Apr 4, 04:00 am",0,97.1212,64.3657,0.698494
"Apr 4, 05:00 am",473.756,105.723,51.3302,0.718385
"Apr 4, 06:00 am",538.391,117.563,38.9465,0.715481
"Apr 4, 07:00 am",539.276,136.649,28.2551,0.711988
"Apr 4, 08:00 am",530.735,169.148,22.0072,0.709916
"Apr 4, 09:00 am",538.125,207.619,24.0139,0.710685
"Apr 4, 10:00 am",536.297,233.454,32.7832,0.713623
"Apr 4, 11:00 am",506.362,248.544,44.4423,0.717248
"Apr 4, 12:00 pm",439.567,258.597,57.1918,0.71904
"Apr 4, 01:00 pm",240.662,266.426,70.3533,0.599245
"Apr 4, 02:00 pm",39.9209,273.401,83.5619,0
"Apr 4, 03:00 pm",28.9262,280.38,96.8902,0
"Apr 4, 04:00 pm",16.1549,288.131,109.777,0
"Apr 4, 05:00 pm",0,297.625,122.034,0
"Apr 4, 06:00 pm",0,310.341,133.082,0
"Apr 4, 07:00 pm",0,328.368,141.796,0
"Apr 4, 08:00 pm",0,352.765,146.275,0
"Apr 4, 09:00 pm",0,19.1914,144.847,0
"Apr 4, 10:00 pm",0,40.7192,138.115,0
"Apr 4, 11:00 pm",0,55.9825,128.118,0
"Apr 5, 12:00 am",0,66.9535,116.404,0
"Apr 5, 01:00 am",0,75.4706,103.796,0
"Apr 5, 02:00 am",0,82.7349,90.14,0
"Apr 5, 03:00 am",0,89.5846,77.3759,0.300517
"Apr 5, 04:00 am",0,96.7846,64.1255,0.702011
"Apr 5, 05:00 am",502.799,105.351,51.0742,0.718465
"Apr 5, 06:00 am",538.313,117.153,38.6578,0.715793
"Apr 5, 07:00 am",539.194,136.273,27.9113,0.712414
"Apr 5, 08:00 am",539.387,169.166,21.6207,0.710412
"Apr 5, 09:00 am",538.645,208.172,23.6987,0.711171
"Apr 5, 10:00 am",538.595,234.052,32.571,0.714025
"Apr 5, 11:00 am",538.329,249.053,44.2911,0.71753
"Apr 5, 12:00 pm",518.492,259.034,57.0709,0.719132
"Apr 5, 01:00 pm",353.605,266.819,70.2447,0.602409
"Apr 5, 02:00 pm",40.0072,273.774,83.4548,0
"Apr 5, 03:00 pm",29.0532,280.75,96.7706,0
"Apr 5, 04:00 pm",16.3402,288.513,109.636,0
"Apr 5, 05:00 pm",0,298.029,121.857,0
"Apr 5, 06:00 pm",0,310.764,132.851,0
"Apr 5, 07:00 pm",0,328.755,141.493,0
"Apr 5, 08:00 pm",0,352.967,145.906,0
"Apr 5, 09:00 pm",0,19.1174,144.464,0
"Apr 5, 10:00 pm",0,40.4773,137.765,0
"Apr 5, 11:00 pm",0,55.6886,127.81,0
"Apr 6, 12:00 am",0,66.6525,116.129,0
"Apr 6, 01:00 am",0,75.1711,103.544,0
"Apr 6, 02:00 am",0,82.4329,89.9416,0
"Apr 6, 03:00 am",0,89.2712,77.1431,0.311409
"Apr 6, 04:00 am",0,96.448,63.8879,0.71995
"Apr 6, 05:00 am",71.4669,104.978,50.8212,0.71855
"Apr 6, 06:00 am",73.5383,116.739,38.3724,0.716094
"Apr 6, 07:00 am",275.452,135.89,27.5706,0.712828
"Apr 6, 08:00 am",260.722,169.184,21.2362,0.710894
"Apr 6, 09:00 am",344.925,208.735,23.3868,0.711642
"Apr 6, 10:00 am",308.65,234.654,32.3624,0.714413
"Apr 6, 11:00 am",255.008,249.561,44.1426,0.7178
"Apr 6, 12:00 pm",179.114,259.469,56.9518,0.719223
"Apr 6, 01:00 pm",55.6605,267.211,70.1373,0.605567
"Apr 6, 02:00 pm",39.5454,274.145,83.3489,0
"Apr 6, 03:00 pm",28.8852,281.118,96.6509,0
"Apr 6, 04:00 pm",17.0855,288.891,109.494,0
"Apr 6, 05:00 pm",0,298.43,121.68,0
"Apr 6, 06:00 pm",0,311.182,132.62,0
"Apr 6, 07:00 pm",0,329.133,141.191,0
"Apr 6, 08:00 pm",0,353.164,145.539,0
"Apr 6, 09:00 pm",0,19.0443,144.083,0
"Apr 6, 10:00 pm",0,40.2392,137.417,0
"Apr 6, 11:00 pm",0,55.3981,127.503,0
"Apr 7, 12:00 am",0,66.354,115.855,0
"Apr 7, 01:00 am",0,74.8734,103.293,0
"Apr 7, 02:00 am",0,82.1322,89.7452,0
"Apr 7, 03:00 am",0,88.9585,76.9126,0.322372
"Apr 7, 04:00 am",0,96.1114,63.6528,0.720023
"Apr 7, 05:00 am",0,104.603,50.5711,0.718627
"Apr 7, 06:00 am",0,116.321,38.0903,0.716385
"Apr 7, 07:00 am",0,135.499,27.233,0.713055
"Apr 7, 08:00 am",199.224,169.201,20.8538,0.711024
"Apr 7, 09:00 am",175.003,209.308,23.0784,0.712099
"Apr 7, 10:00 am",84.3832,235.258,32.1574,0.714788
"Apr 7, 11:00 am",44.2349,250.069,43.9968,0.718016
"Apr 7, 12:00 pm",71.388,259.903,56.8346,0.719314
"Apr 7, 01:00 pm",39.886,267.601,70.0312,0.60872
"Apr 7, 02:00 pm",28.7262,274.514,83.244,0.0837051
"Apr 7, 03:00 pm",15.9861,281.483,96.531,0
"Apr 7, 04:00 pm",0,289.267,109.352,0
"Apr 7, 05:00 pm",0,298.827,121.502,0
"Apr 7, 06:00 pm",0,311.593,132.389,0
"Apr 7, 07:00 pm",0,329.504,140.889,0
"Apr 7, 08:00 pm",0,353.355,145.173,0
"Apr 7, 09:00 pm",0,18.972,143.704,0
"Apr 7, 10:00 pm",0,40.0048,137.07,0
"Apr 7, 11:00 pm",0,55.111,127.198,0
"Apr 8, 12:00 am",0,66.058,115.582,0
"Apr 8, 01:00 am",0,74.5776,103.043,0
"Apr 8, 02:00 am",0,81.8328,89.5473,0
"Apr 8, 03:00 am",0,88.6467,76.684,0
"Apr 8, 04:00 am",0,95.7749,63.4201,0
"Apr 8, 05:00 am",0,104.228,50.3238,0.718708
"Apr 8, 06:00 am",0,115.899,37.8115,0.716667
"Apr 8, 07:00 am",0,135.1,26.8984,0.713618
"Apr 8, 08:00 am",0,169.217,20.4733,0.711814
"Apr 8, 09:00 am",0,209.891,22.7732,0.712541
"Apr 8, 10:00 am",0,235.866,31.9555,0.715149
"Apr 8, 11:00 am",0,250.577,43.8528,0.71811
"Apr 8, 12:00 pm",0,260.336,56.7181,0.719403
"Apr 8, 01:00 pm",0,267.99,69.9245,0.61187
"Apr 8, 02:00 pm",0,274.881,83.136,0
"Apr 8, 03:00 pm",0,281.846,96.4109,0
"Apr 8, 04:00 pm",0,289.64,109.209,0
"Apr 8, 05:00 pm",0,299.219,121.323,0
"Apr 8, 06:00 pm",0,311.999,132.156,0
"Apr 8, 07:00 pm",0,329.867,140.587,0
"Apr 8, 08:00 pm",0,353.54,144.809,0
"Apr 8, 09:00 pm",0,18.9002,143.327,0
"Apr 8, 10:00 pm",0,39.7738,136.725,0
"Apr 8, 11:00 pm",0,54.8272,126.894,0
"Apr 9, 12:00 am",0,65.7645,115.311,0
"Apr 9, 01:00 am",0,74.2836,102.795,0
"Apr 9, 02:00 am",0,81.5347,89.3411,0
"Apr 9, 03:00 am",0,88.3356,76.4568,0.344477
"Apr 9, 04:00 am",0,95.4385,63.1899,0.720171
"Apr 9, 05:00 am",0,103.851,50.0797,0.718788
"Apr 9, 06:00 am",0,115.474,37.5364,0.716899
"Apr 9, 07:00 am",308.574,134.693,26.5674,0.713995
"Apr 9, 08:00 am",315.28,169.231,20.0951,0.712254
"Apr 9, 09:00 am",340.248,210.484,22.4717,0.712968
"Apr 9, 10:00 am",323.629,236.476,31.7574,0.715498
"Apr 9, 11:00 am",289.791,251.083,43.7117,0.718204
"Apr 9, 12:00 pm",222.448,260.767,56.6035,0.719491
"Apr 9, 01:00 pm",84.0446,268.376,69.8193,0.615018
"Apr 9, 02:00 pm",40.068,275.246,83.0298,0.0906297
"Apr 9, 03:00 pm",28.8458,282.206,96.2907,0
"Apr 9, 04:00 pm",16.1757,290.01,109.066,0
"Apr 9, 05:00 pm",0,299.607,121.143,0
"Apr 9, 06:00 pm",0,312.399,131.923,0
"Apr 9, 07:00 pm",0,330.222,140.285,0
"Apr 9, 08:00 pm",0,353.72,144.446,0
"Apr 9, 09:00 pm",0,18.829,142.952,0
"Apr 9, 10:00 pm",0,39.5462,136.382,0
"Apr 9, 11:00 pm",0,54.5466,126.591,0
"Apr 10, 12:00 am",0,65.4736,115.042,0
"Apr 10, 01:00 am",0,73.9915,102.548,0
"Apr 10, 02:00 am",0,81.238,89.14,0
"Apr 10, 03:00 am",0,88.0254,76.2327,0.355603
"Apr 10, 04:00 am",0,95.1024,62.9627,0.720245
"Apr 10, 05:00 am",0,103.474,49.8391,0.718867
"Apr 10, 06:00 am",0,115.046,37.2651,0.717201
"Apr 10, 07:00 am",0,134.277,26.24,0.71436
"Apr 10, 08:00 am",0,169.243,19.7193,0.712679
"Apr 10, 09:00 am",95.1991,211.087,22.1738,0.713177
"Apr 10, 10:00 am",96.1771,237.088,31.5628,0.715834
"Apr 10, 11:00 am",157.173,251.589,43.5731,0.718297
"Apr 10, 12:00 pm",85.0822,261.196,56.4905,0.719579
"Apr 10, 01:00 pm",41.7877,268.76,69.715,0.618165
"Apr 10, 02:00 pm",33.167,275.608,82.924,0.0941472
"Apr 10, 03:00 pm",21.2396,282.563,96.1702,0
"Apr 10, 04:00 pm",9.3764,290.376,108.922,0
"Apr 10, 05:00 pm",0,299.991,120.963,0
"Apr 10, 06:00 pm",0,312.792,131.69,0
"Apr 10, 07:00 pm",0,330.57,139.983,0
"Apr 10, 08:00 pm",0,353.895,144.086,0
"Apr 10, 09:00 pm",0,18.7581,142.58,0
"Apr 10, 10:00 pm",0,39.3218,136.041,0
"Apr 10, 11:00 pm",0,54.2692,126.291,0
"Apr 11, 12:00 am",0,65.1852,114.774,0
"Apr 11, 01:00 am",0,73.7013,102.304,0
"Apr 11, 02:00 am",0,80.9427,88.937,0
"Apr 11, 03:00 am",0,87.7161,76.0109,0.366765
"Apr 11, 04:00 am",0,94.7665,62.7384,0.720318
"Apr 11, 05:00 am",0,103.095,49.6018,0.718946
"Apr 11, 06:00 am",0,114.614,36.9976,0.717336
"Apr 11, 07:00 am",323.349,133.853,25.9164,0.714713
"Apr 11, 08:00 am",325.529,169.253,19.3459,0.713092
"Apr 11, 09:00 am",318.747,211.7,21.8796,0.713781
"Apr 11, 10:00 am",297.645,237.702,31.3718,0.716157
"Apr 11, 11:00 am",254.604,252.093,43.4369,0.718389
"Apr 11, 12:00 pm",176.945,261.623,56.3792,0.719667
"Apr 11, 01:00 pm",49.2256,269.142,69.6118,0.621312
"Apr 11, 02:00 pm",39.5951,275.968,82.8195,0.097703
"Apr 11, 03:00 pm",28.9649,282.918,96.0495,0
"Apr 11, 04:00 pm",17.011,290.74,108.778,0
"Apr 11, 05:00 pm",0,300.37,120.782,0
"Apr 11, 06:00 pm",0,313.18,131.456,0
"Apr 11, 07:00 pm",0,330.91,139.682,0
"Apr 11, 08:00 pm",0,354.063,143.727,0
"Apr 11, 09:00 pm",0,18.6875,142.21,0
"Apr 11, 10:00 pm",0,39.1005,135.703,0
"Apr 11, 11:00 pm",0,53.9949,125.992,0
"Apr 12, 12:00 am",0,64.8992,114.508,0
"Apr 12, 01:00 am",0,73.413,102.061,0
"Apr 12, 02:00 am",0,80.6488,88.7364,0
"Apr 12, 03:00 am",0,87.4078,75.792,0.377956
"Apr 12, 04:00 am",0,94.431,62.5174,0.72039
"Apr 12, 05:00 am",0,102.716,49.3682,0.719027
"Apr 12, 06:00 am",353.758,114.178,36.7343,0.717698
"Apr 12, 07:00 am",376.661,133.42,25.5967,0.715054
"Apr 12, 08:00 am",379.763,169.261,18.9751,0.713491
"Apr 12, 09:00 am",373.76,212.322,21.5891,0.714167
"Apr 12, 10:00 am",356.292,238.318,31.184,0.716468
"Apr 12, 11:00 am",320.162,252.596,43.3028,0.71848
"Apr 12, 12:00 pm",243.987,262.048,56.269,0.719753
"Apr 12, 01:00 pm",102.153,269.522,69.5091,0.62446
"Apr 12, 02:00 pm",39.9049,276.325,82.7145,0.101298
"Apr 12, 03:00 pm",28.9801,283.27,95.9285,0
"Apr 12, 04:00 pm",16.403,291.099,108.633,0
"Apr 12, 05:00 pm",0,300.745,120.6,0
"Apr 12, 06:00 pm",0,313.561,131.221,0
"Apr 12, 07:00 pm",0,331.243,139.382,0
"Apr 12, 08:00 pm",0,354.227,143.37,0
"Apr 12, 09:00 pm",0,18.617,141.843,0
"Apr 12, 10:00 pm",0,38.8821,135.366,0
"Apr 12, 11:00 pm",0,53.7236,125.695,0
"Apr 13, 12:00 am",0,64.6157,114.244,0
"Apr 13, 01:00 am",0,73.1267,101.821,0
"Apr 13, 02:00 am",0,80.3563,88.5323,0
"Apr 13, 03:00 am",0,87.1004,75.5753,0.389166
"Apr 13, 04:00 am",0,94.0958,62.2991,0.720463
"Apr 13, 05:00 am",0,102.336,49.138,0.719103
"Apr 13, 06:00 am",237.919,113.739,36.4749,0.717731
"Apr 13, 07:00 am",344.683,132.979,25.281,0.715384
"Apr 13, 08:00 am",357.718,169.266,18.6068,0.713876
"Apr 13, 09:00 am",330.317,212.954,21.3024,0.714539
"Apr 13, 10:00 am",320.024,238.935,30.9996,0.716766
"Apr 13, 11:00 am",289.654,253.098,43.1707,0.71857
"Apr 13, 12:00 pm",228.927,262.471,56.1597,0.719839
"Apr 13, 01:00 pm",97.1103,269.899,69.4064,0.627609
"Apr 13, 02:00 pm",39.956,276.679,82.6082,0.104934
"Apr 13, 03:00 pm",28.9463,283.619,95.8072,0
"Apr 13, 04:00 pm",16.2906,291.455,108.487,0
"Apr 13, 05:00 pm",0,301.115,120.417,0
"Apr 13, 06:00 pm",0,313.936,130.987,0
"Apr 13, 07:00 pm",0,331.567,139.082,0
"Apr 13, 08:00 pm",0,354.384,143.015,0
"Apr 13, 09:00 pm",0,18.5466,141.479,0
"Apr 13, 10:00 pm",0,38.6666,135.032,0
"Apr 13, 11:00 pm",0,53.4553,125.4,0
"Apr 14, 12:00 am",0,64.3347,113.982,0
"Apr 14, 01:00 am",0,72.8422,101.583,0
"Apr 14, 02:00 am",0,80.0653,88.3276,0
"Apr 14, 03:00 am",0,86.7941,75.3613,0
"Apr 14, 04:00 am",0,93.7611,62.0841,0.720534
"Apr 14, 05:00 am",0,101.956,48.9116,0.719181
"Apr 14, 06:00 am",367.043,113.297,36.2199,0.717945
"Apr 14, 07:00 am",291.358,132.528,24.9695,0.715702
"Apr 14, 08:00 am",262.009,169.268,18.2413,0.714249
"Apr 14, 09:00 am",88.6598,213.595,21.0196,0.714898
"Apr 14, 10:00 am",193.443,239.552,30.8188,0.717053
"Apr 14, 11:00 am",285.634,253.597,43.0412,0.718659
"Apr 14, 12:00 pm",214.307,262.891,56.0521,0.719924
"Apr 14, 01:00 pm",41.2676,270.273,69.3049,0.630656
"Apr 14, 02:00 pm",32.3982,277.031,82.5032,0.108612
"Apr 14, 03:00 pm",20.5723,283.965,95.6856,0
"Apr 14, 04:00 pm",9.07039,291.807,108.341,0
"Apr 14, 05:00 pm",0,301.481,120.234,0
"Apr 14, 06:00 pm",0,314.304,130.752,0
"Apr 14, 07:00 pm",0,331.885,138.783,0
"Apr 14, 08:00 pm",0,354.536,142.663,0
"Apr 14, 09:00 pm",0,18.476,141.117,0
"Apr 14, 10:00 pm",0,38.4539,134.701,0
"Apr 14, 11:00 pm",0,53.1899,125.108,0
"Apr 15, 12:00 am",0,64.056,113.723,0
"Apr 15, 01:00 am",0,72.5596,101.347,0
"Apr 15, 02:00 am",0,79.7758,88.1254,0
"Apr 15, 03:00 am",0,86.4889,75.1502,0
"Apr 15, 04:00 am",0,93.427,61.8724,0.720606
"Apr 15, 05:00 am",0,101.575,48.6889,0.719257
