altitude,azimuth,efficiency
75.00,212.80,58.42
75.00,213.60,58.42
75.00,214.40,58.41
75.00,215.20,58.41
75.00,216.00,58.41
75.00,216.80,58.40
75.00,217.60,58.40
75.00,218.40,58.39
75.00,219.20,58.39
75.00,220.00,58.39
75.00,220.80,58.38
75.00,221.60,58.38
75.00,222.40,58.37
75.00,223.20,58.37
75.00,224.00,58.37
75.00,224.80,58.36
75.00,225.60,58.36
75.00,226.40,58.36
75.00,227.20,58.36
75.00,228.00,58.36
75.00,228.80,58.36
75.00,229.60,58.36
75.00,230.40,58.36
75.00,231.20,58.36
75.00,232.00,58.36
75.00,232.80,58.36
75.00,233.60,58.36
75.00,234.40,58.37
75.00,235.20,58.37
75.00,236.00,58.38
75.00,236.80,58.38
75.00,237.60,58.38
75.00,238.40,58.37
75.00,239.20,58.37
75.00,240.00,58.37
75.00,240.80,58.37
75.00,241.60,58.38
75.00,242.40,58.39
75.00,243.20,58.41
75.00,244.00,58.42
75.00,244.80,58.45
75.00,245.60,58.47
75.00,246.40,58.49
75.00,247.20,58.51
75.00,248.00,58.54
75.00,248.80,58.56
75.00,249.60,58.58
75.00,250.40,58.61
75.00,251.20,58.63
75.00,252.00,58.65
75.00,252.80,58.68
75.00,253.60,58.70
75.00,254.40,58.72
75.00,255.20,58.75
75.00,256.00,58.77
75.00,256.80,58.79
75.00,257.60,58.81
75.00,258.40,58.84
75.00,259.20,58.86
75.00,260.00,58.88
75.00,260.80,58.91
75.00,261.60,58.93
75.00,262.40,58.95
75.00,263.20,58.98
75.00,264.00,59.00
75.00,264.80,59.02
75.00,265.60,59.04
75.00,266.40,59.07
75.00,267.20,59.09
75.00,268.00,59.11
75.00,268.80,59.14
75.00,269.60,59.16
75.00,270.40,59.18
75.00,271.20,59.21
75.00,272.00,59.23
75.00,272.80,59.25
75.00,273.60,59.27
75.00,274.40,59.30
75.00,275.20,59.32
75.00,276.00,59.34
75.00,276.80,59.37
75.00,277.60,59.39
75.00,278.40,59.41
75.00,279.20,59.44
75.00,280.00,59.46
75.00,280.80,59.48
75.00,281.60,59.50
75.00,282.40,59.53
75.00,283.20,59.55
75.00,284.00,59.57
75.00,284.80,59.59
75.00,285.60,59.60
75.00,286.40,59.62
75.00,287.20,59.64
75.00,288.00,59.65
75.00,288.80,59.68
75.00,289.60,59.71
75.00,290.40,59.74
75.00,291.20,59.77
75.00,292.00,59.80
75.00,292.80,59.83
75.00,293.60,59.87
75.00,294.40,59.90
75.00,295.20,59.93
75.00,296.00,59.96
75.00,296.80,59.99
75.00,297.60,60.02
75.00,298.40,60.05
75.00,299.20,60.08
75.00,300.00,60.11
76.00,60.00,61.19
76.00,60.80,61.16
76.00,61.60,61.13
76.00,62.40,61.10
76.00,63.20,61.06
76.00,64.00,61.03
76.00,64.80,61.00
76.00,65.60,60.97
76.00,66.40,60.93
76.00,67.20,60.90
76.00,68.00,60.87
76.00,68.80,60.84
76.00,69.60,60.80
76.00,70.40,60.77
76.00,71.20,60.74
76.00,72.00,60.71
76.00,72.80,60.68
76.00,73.60,60.64
76.00,74.40,60.61
76.00,75.20,60.58
76.00,76.00,60.55
76.00,76.80,60.51
76.00,77.60,60.48
76.00,78.40,60.45
76.00,79.20,60.42
76.00,80.00,60.38
76.00,80.80,60.35
76.00,81.60,60.32
76.00,82.40,60.29
76.00,83.20,60.25
76.00,84.00,60.22
76.00,84.80,60.19
76.00,85.60,60.16
76.00,86.40,60.13
76.00,87.20,60.09
76.00,88.00,60.06
76.00,88.80,60.03
76.00,89.60,60.00
76.00,90.40,59.96
76.00,91.20,59.93
76.00,92.00,59.90
76.00,92.80,59.87
76.00,93.60,59.83
76.00,94.40,59.80
76.00,95.20,59.77
76.00,96.00,59.74
76.00,96.80,59.71
76.00,97.60,59.67
76.00,98.40,59.64
76.00,99.20,59.61
76.00,100.00,59.58
76.00,100.80,59.54
76.00,101.60,59.51
76.00,102.40,59.48
76.00,103.20,59.45
76.00,104.00,59.41
76.00,104.80,59.38
76.00,105.60,59.35
76.00,106.40,59.32
76.00,107.20,59.28
76.00,108.00,59.25
76.00,108.80,59.22
76.00,109.60,59.19
76.00,110.40,59.16
76.00,111.20,59.12
76.00,112.00,59.09
76.00,112.80,59.06
76.00,113.60,59.03
76.00,114.40,58.99
76.00,115.20,58.96
76.00,116.00,58.93
76.00,116.80,58.90
76.00,117.60,58.86
76.00,118.40,58.83
76.00,119.20,58.80
76.00,120.00,58.77
76.00,120.80,58.74
76.00,121.60,58.70
76.00,122.40,58.67
76.00,123.20,58.64
76.00,124.00,58.61
76.00,124.80,58.59
76.00,125.60,58.58
76.00,126.40,58.57
76.00,127.20,58.56
76.00,128.00,58.56
76.00,128.80,58.56
76.00,129.60,58.56
76.00,130.40,58.56
76.00,131.20,58.55
76.00,132.00,58.54
76.00,132.80,58.53
76.00,133.60,58.53
76.00,134.40,58.52
76.00,135.20,58.52
76.00,136.00,58.52
76.00,136.80,58.52
76.00,137.60,58.52
76.00,138.40,58.51
76.00,139.20,58.51
76.00,140.00,58.50
76.00,140.80,58.50
76.00,141.60,58.50
76.00,142.40,58.50
76.00,143.20,58.49
76.00,144.00,58.49
76.00,144.80,58.50
76.00,145.60,58.50
76.00,146.40,58.50
76.00,147.20,58.50
76.00,148.00,58.50
76.00,148.80,58.50
76.00,149.60,58.51
76.00,150.40,58.51
76.00,151.20,58.51
76.00,152.00,58.51
76.00,152.80,58.51
76.00,153.60,58.52
76.00,154.40,58.52
76.00,155.20,58.52
76.00,156.00,58.52
76.00,156.80,58.52
76.00,157.60,58.52
76.00,158.40,58.53
76.00,159.20,58.53
76.00,160.00,58.53
76.00,160.80,58.53
76.00,161.60,58.53
76.00,162.40,58.54
76.00,163.20,58.54
76.00,164.00,58.54
76.00,164.80,58.54
76.00,165.60,58.54
76.00,166.40,58.54
76.00,167.20,58.55
76.00,168.00,58.55
76.00,168.80,58.55
76.00,169.60,58.55
76.00,170.40,58.55
76.00,171.20,58.55
76.00,172.00,58.55
76.00,172.80,58.55
76.00,173.60,58.55
76.00,174.40,58.56
76.00,175.20,58.56
76.00,176.00,58.56
76.00,176.80,58.56
76.00,177.60,58.56
76.00,178.40,58.56
76.00,179.20,58.57
76.00,180.00,58.57
76.00,180.80,58.57
76.00,181.60,58.57
76.00,182.40,58.57
76.00,183.20,58.57
76.00,184.00,58.57
76.00,184.80,58.56
76.00,185.60,58.56
76.00,186.40,58.56
76.00,187.20,58.56
76.00,188.00,58.56
76.00,188.80,58.56
76.00,189.60,58.56
76.00,190.40,58.56
76.00,191.20,58.56
76.00,192.00,58.56
76.00,192.80,58.56
76.00,193.60,58.56
76.00,194.40,58.55
76.00,195.20,58.55
76.00,196.00,58.55
76.00,196.80,58.55
76.00,197.60,58.55
76.00,198.40,58.54
76.00,199.20,58.54
76.00,200.00,58.54
76.00,200.80,58.54
76.00,201.60,58.53
76.00,202.40,58.53
76.00,203.20,58.53
76.00,204.00,58.53
76.00,204.80,58.53
76.00,205.60,58.52
76.00,206.40,58.52
76.00,207.20,58.52
76.00,208.00,58.52
76.00,208.80,58.51
76.00,209.60,58.51
76.00,210.40,58.51
76.00,211.20,58.51
76.00,212.00,58.51
76.00,212.80,58.50
76.00,213.60,58.50
76.00,214.40,58.50
76.00,215.20,58.50
76.00,216.00,58.50
76.00,216.80,58.49
76.00,217.60,58.49
76.00,218.40,58.49
76.00,219.20,58.49
76.00,220.00,58.49
76.00,220.80,58.48
76.00,221.60,58.48
76.00,222.40,58.48
76.00,223.20,58.48
76.00,224.00,58.48
76.00,224.80,58.47
76.00,225.60,58.47
76.00,226.40,58.47
76.00,227.20,58.47
76.00,228.00,58.47
76.00,228.80,58.47
76.00,229.60,58.47
76.00,230.40,58.47
76.00,231.20,58.47
76.00,232.00,58.47
76.00,232.80,58.48
76.00,233.60,58.49
76.00,234.40,58.49
76.00,235.20,58.50
76.00,236.00,58.51
76.00,236.80,58.50
76.00,237.60,58.50
76.00,238.40,58.49
76.00,239.20,58.49
76.00,240.00,58.49
76.00,240.80,58.49
76.00,241.60,58.50
76.00,242.40,58.51
76.00,243.20,58.52
76.00,244.00,58.54
76.00,244.80,58.56
76.00,245.60,58.57
76.00,246.40,58.59
76.00,247.20,58.61
76.00,248.00,58.63
76.00,248.80,58.64
76.00,249.60,58.66
76.00,250.40,58.68
76.00,251.20,58.70
76.00,252.00,58.72
76.00,252.80,58.73
76.00,253.60,58.75
76.00,254.40,58.77
76.00,255.20,58.79
76.00,256.00,58.80
76.00,256.80,58.82
76.00,257.60,58.84
76.00,258.40,58.86
76.00,259.20,58.87
76.00,260.00,58.89
76.00,260.80,58.91
76.00,261.60,58.93
76.00,262.40,58.94
76.00,263.20,58.96
76.00,264.00,58.98
76.00,264.80,59.00
76.00,265.60,59.01
76.00,266.40,59.03
76.00,267.20,59.05
76.00,268.00,59.07
76.00,268.80,59.08
76.00,269.60,59.10
76.00,270.40,59.12
76.00,271.20,59.14
76.00,272.00,59.16
76.00,272.80,59.17
76.00,273.60,59.19
76.00,274.40,59.21
76.00,275.20,59.23
76.00,276.00,59.24
76.00,276.80,59.26
76.00,277.60,59.28
76.00,278.40,59.30
76.00,279.20,59.31
76.00,280.00,59.33
76.00,280.80,59.35
76.00,281.60,59.37
76.00,282.40,59.38
76.00,283.20,59.40
76.00,284.00,59.42
76.00,284.80,59.43
76.00,285.60,59.44
76.00,286.40,59.45
76.00,287.20,59.47
76.00,288.00,59.48
76.00,288.80,59.50
76.00,289.60,59.52
76.00,290.40,59.55
76.00,291.20,59.57
76.00,292.00,59.59
76.00,292.80,59.62
76.00,293.60,59.64
76.00,294.40,59.67
76.00,295.20,59.69
76.00,296.00,59.71
76.00,296.80,59.74
76.00,297.60,59.76
76.00,298.40,59.78
76.00,299.20,59.81
76.00,300.00,59.83
77.00,60.00,60.67
77.00,60.80,60.64
77.00,61.60,60.62
77.00,62.40,60.59
77.00,63.20,60.56
77.00,64.00,60.54
77.00,64.80,60.51
77.00,65.60,60.49
77.00,66.40,60.46
77.00,67.20,60.44
77.00,68.00,60.41
77.00,68.80,60.39
77.00,69.60,60.36
77.00,70.40,60.34
77.00,71.20,60.31
77.00,72.00,60.29
77.00,72.80,60.26
77.00,73.60,60.23
77.00,74.40,60.21
77.00,75.20,60.18
77.00,76.00,60.16
77.00,76.80,60.13
77.00,77.60,60.11
77.00,78.40,60.08
77.00,79.20,60.06
77.00,80.00,60.03
77.00,80.80,60.01
77.00,81.60,59.98
77.00,82.40,59.96
77.00,83.20,59.93
77.00,84.00,59.91
77.00,84.80,59.88
77.00,85.60,59.85
77.00,86.40,59.83
77.00,87.20,59.80
77.00,88.00,59.78
77.00,88.80,59.75
77.00,89.60,59.73
77.00,90.40,59.70
77.00,91.20,59.68
77.00,92.00,59.65
77.00,92.80,59.63
77.00,93.60,59.60
77.00,94.40,59.58
77.00,95.20,59.55
77.00,96.00,59.52
77.00,96.80,59.50
77.00,97.60,59.47
77.00,98.40,59.45
77.00,99.20,59.42
77.00,100.00,59.40
77.00,100.80,59.37
77.00,101.60,59.35
77.00,102.40,59.32
77.00,103.20,59.30
77.00,104.00,59.27
77.00,104.80,59.25
77.00,105.60,59.22
77.00,106.40,59.19
77.00,107.20,59.17
77.00,108.00,59.14
77.00,108.80,59.12
77.00,109.60,59.09
77.00,110.40,59.07
77.00,111.20,59.04
77.00,112.00,59.02
77.00,112.80,58.99
77.00,113.60,58.97
77.00,114.40,58.94
77.00,115.20,58.92
77.00,116.00,58.89
77.00,116.80,58.86
77.00,117.60,58.84
77.00,118.40,58.81
77.00,119.20,58.79
77.00,120.00,58.76
77.00,120.80,58.74
77.00,121.60,58.71
77.00,122.40,58.69
77.00,123.20,58.66
77.00,124.00,58.64
77.00,124.80,58.63
77.00,125.60,58.62
77.00,126.40,58.61
77.00,127.20,58.60
77.00,128.00,58.60
77.00,128.80,58.60
77.00,129.60,58.60
77.00,130.40,58.60
77.00,131.20,58.59
77.00,132.00,58.59
77.00,132.80,58.58
77.00,133.60,58.57
77.00,134.40,58.57
77.00,135.20,58.57
77.00,136.00,58.56
77.00,136.80,58.56
77.00,137.60,58.56
77.00,138.40,58.55
77.00,139.20,58.55
77.00,140.00,58.55
77.00,140.80,58.54
77.00,141.60,58.54
77.00,142.40,58.54
77.00,143.20,58.54
77.00,144.00,58.54
77.00,144.80,58.54
77.00,145.60,58.54
77.00,146.40,58.55
77.00,147.20,58.55
77.00,148.00,58.55
77.00,148.80,58.55
77.00,149.60,58.55
77.00,150.40,58.55
77.00,151.20,58.55
77.00,152.00,58.55
77.00,152.80,58.56
77.00,153.60,58.56
77.00,154.40,58.56
77.00,155.20,58.56
77.00,156.00,58.56
77.00,156.80,58.56
77.00,157.60,58.56
77.00,158.40,58.56
77.00,159.20,58.56
77.00,160.00,58.57
77.00,160.80,58.57
77.00,161.60,58.57
77.00,162.40,58.57
77.00,163.20,58.57
77.00,164.00,58.57
77.00,164.80,58.57
77.00,165.60,58.57
77.00,166.40,58.58
77.00,167.20,58.58
77.00,168.00,58.58
77.00,168.80,58.58
77.00,169.60,58.58
77.00,170.40,58.58
77.00,171.20,58.58
77.00,172.00,58.58
77.00,172.80,58.58
77.00,173.60,58.58
77.00,174.40,58.58
77.00,175.20,58.58
77.00,176.00,58.58
77.00,176.80,58.58
77.00,177.60,58.58
77.00,178.40,58.59
77.00,179.20,58.59
77.00,180.00,58.59
77.00,180.80,58.59
77.00,181.60,58.59
77.00,182.40,58.59
77.00,183.20,58.59
77.00,184.00,58.59
77.00,184.80,58.59
77.00,185.60,58.58
77.00,186.40,58.58
77.00,187.20,58.58
77.00,188.00,58.58
77.00,188.80,58.58
77.00,189.60,58.58
77.00,190.40,58.58
77.00,191.20,58.58
77.00,192.00,58.58
77.00,192.80,58.58
77.00,193.60,58.58
77.00,194.40,58.58
77.00,195.20,58.58
77.00,196.00,58.59
77.00,196.80,58.59
77.00,197.60,58.59
77.00,198.40,58.59
77.00,199.20,58.59
77.00,200.00,58.59
77.00,200.80,58.59
77.00,201.60,58.59
77.00,202.40,58.59
77.00,203.20,58.60
77.00,204.00,58.60
77.00,204.80,58.60
77.00,205.60,58.60
77.00,206.40,58.60
77.00,207.20,58.60
77.00,208.00,58.60
77.00,208.80,58.60
77.00,209.60,58.60
77.00,210.40,58.60
77.00,211.20,58.60
77.00,212.00,58.61
77.00,212.80,58.61
77.00,213.60,58.61
77.00,214.40,58.61
77.00,215.20,58.61
77.00,216.00,58.61
77.00,216.80,58.61
77.00,217.60,58.61
77.00,218.40,58.61
77.00,219.20,58.61
77.00,220.00,58.61
77.00,220.80,58.62
77.00,221.60,58.62
77.00,222.40,58.62
77.00,223.20,58.62
77.00,224.00,58.62
77.00,224.80,58.62
77.00,225.60,58.62
77.00,226.40,58.62
77.00,227.20,58.62
77.00,228.00,58.62
77.00,228.80,58.63
77.00,229.60,58.63
77.00,230.40,58.63
77.00,231.20,58.64
77.00,232.00,58.64
77.00,232.80,58.64
77.00,233.60,58.65
77.00,234.40,58.65
77.00,235.20,58.66
77.00,236.00,58.66
77.00,236.80,58.66
77.00,237.60,58.67
77.00,238.40,58.67
77.00,239.20,58.67
77.00,240.00,58.67
77.00,240.80,58.68
77.00,241.60,58.68
77.00,242.40,58.69
77.00,243.20,58.70
77.00,244.00,58.71
77.00,244.80,58.72
77.00,245.60,58.74
77.00,246.40,58.75
77.00,247.20,58.76
77.00,248.00,58.77
77.00,248.80,58.78
77.00,249.60,58.79
77.00,250.40,58.80
77.00,251.20,58.81
77.00,252.00,58.83
77.00,252.80,58.84
77.00,253.60,58.85
77.00,254.40,58.86
77.00,255.20,58.87
77.00,256.00,58.88
77.00,256.80,58.89
77.00,257.60,58.91
77.00,258.40,58.92
77.00,259.20,58.93
77.00,260.00,58.94
77.00,260.80,58.95
77.00,261.60,58.96
77.00,262.40,58.97
77.00,263.20,58.99
77.00,264.00,59.00
77.00,264.80,59.01
77.00,265.60,59.02
77.00,266.40,59.03
77.00,267.20,59.04
77.00,268.00,59.05
77.00,268.80,59.07
77.00,269.60,59.08
77.00,270.40,59.09
77.00,271.20,59.10
77.00,272.00,59.11
77.00,272.80,59.12
77.00,273.60,59.13
77.00,274.40,59.14
77.00,275.20,59.16
77.00,276.00,59.17
77.00,276.80,59.18
77.00,277.60,59.19
77.00,278.40,59.20
77.00,279.20,59.21
77.00,280.00,59.22
77.00,280.80,59.24
77.00,281.60,59.25
77.00,282.40,59.26
77.00,283.20,59.27
77.00,284.00,59.28
77.00,284.80,59.29
77.00,285.60,59.30
77.00,286.40,59.30
77.00,287.20,59.31
77.00,288.00,59.32
77.00,288.80,59.33
77.00,289.60,59.35
77.00,290.40,59.36
77.00,291.20,59.38
77.00,292.00,59.40
77.00,292.80,59.41
77.00,293.60,59.43
77.00,294.40,59.44
77.00,295.20,59.46
77.00,296.00,59.47
77.00,296.80,59.49
77.00,297.60,59.50
77.00,298.40,59.52
77.00,299.20,59.53
77.00,300.00,59.55
78.00,60.00,60.14
78.00,60.80,60.12
78.00,61.60,60.10
78.00,62.40,60.08
78.00,63.20,60.07
78.00,64.00,60.05
78.00,64.80,60.03
78.00,65.60,60.01
78.00,66.40,59.99
78.00,67.20,59.97
78.00,68.00,59.96
78.00,68.80,59.94
78.00,69.60,59.92
78.00,70.40,59.90
78.00,71.20,59.88
78.00,72.00,59.86
78.00,72.80,59.85
78.00,73.60,59.83
78.00,74.40,59.81
78.00,75.20,59.79
78.00,76.00,59.77
78.00,76.80,59.75
78.00,77.60,59.73
78.00,78.40,59.72
78.00,79.20,59.70
78.00,80.00,59.68
78.00,80.80,59.66
78.00,81.60,59.64
78.00,82.40,59.62
78.00,83.20,59.61
78.00,84.00,59.59
78.00,84.80,59.57
78.00,85.60,59.55
78.00,86.40,59.53
78.00,87.20,59.51
78.00,88.00,59.50
78.00,88.80,59.48
78.00,89.60,59.46
78.00,90.40,59.44
78.00,91.20,59.42
78.00,92.00,59.40
78.00,92.80,59.39
78.00,93.60,59.37
78.00,94.40,59.35
78.00,95.20,59.33
78.00,96.00,59.31
78.00,96.80,59.29
78.00,97.60,59.27
78.00,98.40,59.26
78.00,99.20,59.24
78.00,100.00,59.22
78.00,100.80,59.20
78.00,101.60,59.18
78.00,102.40,59.16
78.00,103.20,59.15
78.00,104.00,59.13
78.00,104.80,59.11
78.00,105.60,59.09
78.00,106.40,59.07
78.00,107.20,59.05
78.00,108.00,59.04
78.00,108.80,59.02
78.00,109.60,59.00
78.00,110.40,58.98
78.00,111.20,58.96
78.00,112.00,58.94
78.00,112.80,58.92
78.00,113.60,58.91
78.00,114.40,58.89
78.00,115.20,58.87
78.00,116.00,58.85
78.00,116.80,58.83
78.00,117.60,58.81
78.00,118.40,58.80
78.00,119.20,58.78
78.00,120.00,58.76
78.00,120.80,58.74
78.00,121.60,58.72
78.00,122.40,58.70
78.00,123.20,58.69
78.00,124.00,58.67
78.00,124.80,58.66
78.00,125.60,58.65
78.00,126.40,58.65
78.00,127.20,58.64
78.00,128.00,58.64
78.00,128.80,58.64
78.00,129.60,58.65
78.00,130.40,58.64
78.00,131.20,58.64
78.00,132.00,58.64
78.00,132.80,58.63
78.00,133.60,58.62
78.00,134.40,58.62
78.00,135.20,58.61
78.00,136.00,58.60
78.00,136.80,58.60
78.00,137.60,58.60
78.00,138.40,58.59
78.00,139.20,58.59
78.00,140.00,58.59
78.00,140.80,58.59
78.00,141.60,58.59
78.00,142.40,58.59
78.00,143.20,58.59
78.00,144.00,58.59
78.00,144.80,58.59
78.00,145.60,58.59
78.00,146.40,58.59
78.00,147.20,58.59
78.00,148.00,58.59
78.00,148.80,58.59
78.00,149.60,58.59
78.00,150.40,58.60
78.00,151.20,58.60
78.00,152.00,58.60
78.00,152.80,58.60
78.00,153.60,58.60
78.00,154.40,58.60
78.00,155.20,58.60
78.00,156.00,58.60
78.00,156.80,58.60
78.00,157.60,58.60
78.00,158.40,58.60
78.00,159.20,58.60
78.00,160.00,58.60
78.00,160.80,58.60
78.00,161.60,58.60
78.00,162.40,58.60
78.00,163.20,58.60
78.00,164.00,58.60
78.00,164.80,58.61
78.00,165.60,58.61
78.00,166.40,58.61
78.00,167.20,58.61
78.00,168.00,58.61
78.00,168.80,58.61
78.00,169.60,58.61
78.00,170.40,58.61
78.00,171.20,58.61
78.00,172.00,58.61
78.00,172.80,58.61
78.00,173.60,58.61
78.00,174.40,58.61
78.00,175.20,58.61
78.00,176.00,58.61
78.00,176.80,58.61
78.00,177.60,58.61
78.00,178.40,58.61
78.00,179.20,58.61
78.00,180.00,58.61
78.00,180.80,58.61
78.00,181.60,58.62
78.00,182.40,58.62
78.00,183.20,58.61
78.00,184.00,58.61
78.00,184.80,58.61
78.00,185.60,58.61
78.00,186.40,58.61
78.00,187.20,58.61
78.00,188.00,58.61
78.00,188.80,58.61
78.00,189.60,58.61
78.00,190.40,58.61
78.00,191.20,58.61
78.00,192.00,58.61
78.00,192.80,58.61
78.00,193.60,58.61
78.00,194.40,58.61
78.00,195.20,58.62
78.00,196.00,58.62
78.00,196.80,58.62
78.00,197.60,58.63
78.00,198.40,58.63
78.00,199.20,58.64
78.00,200.00,58.64
78.00,200.80,58.65
78.00,201.60,58.65
78.00,202.40,58.66
78.00,203.20,58.66
78.00,204.00,58.66
78.00,204.80,58.67
78.00,205.60,58.67
78.00,206.40,58.68
78.00,207.20,58.68
78.00,208.00,58.68
78.00,208.80,58.69
78.00,209.60,58.69
78.00,210.40,58.70
78.00,211.20,58.70
78.00,212.00,58.70
78.00,212.80,58.71
78.00,213.60,58.71
78.00,214.40,58.72
78.00,215.20,58.72
78.00,216.00,58.72
78.00,216.80,58.73
78.00,217.60,58.73
78.00,218.40,58.74
78.00,219.20,58.74
78.00,220.00,58.74
78.00,220.80,58.75
78.00,221.60,58.75
78.00,222.40,58.76
78.00,223.20,58.76
78.00,224.00,58.76
78.00,224.80,58.77
78.00,225.60,58.77
78.00,226.40,58.78
78.00,227.20,58.78
78.00,228.00,58.78
78.00,228.80,58.79
78.00,229.60,58.79
78.00,230.40,58.79
78.00,231.20,58.80
78.00,232.00,58.80
78.00,232.80,58.81
78.00,233.60,58.81
78.00,234.40,58.81
78.00,235.20,58.82
78.00,236.00,58.82
78.00,236.80,58.83
78.00,237.60,58.83
78.00,238.40,58.84
78.00,239.20,58.85
78.00,240.00,58.85
78.00,240.80,58.86
78.00,241.60,58.87
78.00,242.40,58.87
78.00,243.20,58.88
78.00,244.00,58.89
78.00,244.80,58.89
78.00,245.60,58.90
78.00,246.40,58.90
78.00,247.20,58.91
78.00,248.00,58.91
78.00,248.80,58.92
78.00,249.60,58.92
78.00,250.40,58.93
78.00,251.20,58.93
78.00,252.00,58.94
78.00,252.80,58.94
78.00,253.60,58.95
78.00,254.40,58.95
78.00,255.20,58.96
78.00,256.00,58.96
78.00,256.80,58.97
78.00,257.60,58.97
78.00,258.40,58.98
78.00,259.20,58.98
78.00,260.00,58.99
78.00,260.80,58.99
78.00,261.60,59.00
78.00,262.40,59.00
78.00,263.20,59.01
78.00,264.00,59.01
78.00,264.80,59.02
78.00,265.60,59.03
78.00,266.40,59.03
78.00,267.20,59.04
78.00,268.00,59.04
78.00,268.80,59.05
78.00,269.60,59.05
78.00,270.40,59.06
78.00,271.20,59.06
78.00,272.00,59.07
78.00,272.80,59.07
78.00,273.60,59.08
78.00,274.40,59.08
78.00,275.20,59.09
78.00,276.00,59.09
78.00,276.80,59.10
78.00,277.60,59.10
78.00,278.40,59.11
78.00,279.20,59.11
78.00,280.00,59.12
78.00,280.80,59.12
78.00,281.60,59.13
78.00,282.40,59.13
78.00,283.20,59.14
78.00,284.00,59.14
78.00,284.80,59.15
78.00,285.60,59.15
78.00,286.40,59.15
78.00,287.20,59.16
78.00,288.00,59.16
78.00,288.80,59.17
78.00,289.60,59.18
78.00,290.40,59.18
78.00,291.20,59.19
78.00,292.00,59.20
78.00,292.80,59.20
78.00,293.60,59.21
78.00,294.40,59.22
78.00,295.20,59.22
78.00,296.00,59.23
78.00,296.80,59.24
78.00,297.60,59.24
78.00,298.40,59.25
78.00,299.20,59.26
78.00,300.00,59.26
79.00,60.00,58.80
79.00,60.80,58.79
79.00,61.60,58.79
79.00,62.40,58.78
79.00,63.20,58.78
79.00,64.00,58.77
79.00,64.80,58.77
79.00,65.60,58.76
79.00,66.40,58.76
79.00,67.20,58.75
79.00,68.00,58.75
79.00,68.80,58.74
79.00,69.60,58.74
79.00,70.40,58.73
79.00,71.20,58.72
79.00,72.00,58.72
79.00,72.80,58.71
79.00,73.60,58.71
79.00,74.40,58.70
79.00,75.20,58.70
79.00,76.00,58.69
79.00,76.80,58.69
79.00,77.60,58.68
79.00,78.40,58.68
79.00,79.20,58.67
79.00,80.00,58.67
79.00,80.80,58.66
79.00,81.60,58.66
79.00,82.40,58.65
79.00,83.20,58.65
79.00,84.00,58.64
79.00,84.80,58.64
79.00,85.60,58.63
79.00,86.40,58.62
79.00,87.20,58.62
79.00,88.00,58.61
79.00,88.80,58.61
79.00,89.60,58.60
79.00,90.40,58.60
79.00,91.20,58.59
79.00,92.00,58.59
79.00,92.80,58.58
79.00,93.60,58.58
79.00,94.40,58.57
79.00,95.20,58.57
79.00,96.00,58.56
79.00,96.80,58.56
79.00,97.60,58.55
79.00,98.40,58.55
79.00,99.20,58.54
79.00,100.00,58.54
79.00,100.80,58.53
79.00,101.60,58.53
79.00,102.40,58.52
79.00,103.20,58.51
79.00,104.00,58.51
79.00,104.80,58.50
79.00,105.60,58.50
79.00,106.40,58.49
79.00,107.20,58.49
79.00,108.00,58.48
79.00,108.80,58.48
79.00,109.60,58.47
79.00,110.40,58.47
79.00,111.20,58.46
79.00,112.00,58.46
79.00,112.80,58.45
79.00,113.60,58.45
79.00,114.40,58.44
79.00,115.20,58.44
79.00,116.00,58.43
79.00,116.80,58.43
79.00,117.60,58.42
79.00,118.40,58.42
79.00,119.20,58.41
79.00,120.00,58.40
79.00,120.80,58.40
79.00,121.60,58.39
79.00,122.40,58.39
79.00,123.20,58.38
79.00,124.00,58.38
79.00,124.80,58.38
79.00,125.60,58.38
79.00,126.40,58.38
79.00,127.20,58.38
79.00,128.00,58.38
79.00,128.80,58.39
79.00,129.60,58.39
79.00,130.40,58.40
79.00,131.20,58.40
79.00,132.00,58.40
79.00,132.80,58.40
79.00,133.60,58.40
79.00,134.40,58.40
79.00,135.20,58.40
79.00,136.00,58.40
79.00,136.80,58.40
79.00,137.60,58.41
79.00,138.40,58.41
79.00,139.20,58.41
79.00,140.00,58.41
79.00,140.80,58.42
79.00,141.60,58.42
79.00,142.40,58.43
79.00,143.20,58.43
79.00,144.00,58.43
79.00,144.80,58.44
79.00,145.60,58.44
79.00,146.40,58.45
79.00,147.20,58.45
79.00,148.00,58.45
79.00,148.80,58.46
79.00,149.60,58.46
79.00,150.40,58.47
79.00,151.20,58.47
79.00,152.00,58.48
79.00,152.80,58.48
79.00,153.60,58.48
79.00,154.40,58.49
79.00,155.20,58.49
79.00,156.00,58.50
79.00,156.80,58.50
79.00,157.60,58.50
79.00,158.40,58.51
79.00,159.20,58.51
79.00,160.00,58.52
79.00,160.80,58.52
79.00,161.60,58.52
79.00,162.40,58.53
79.00,163.20,58.53
79.00,164.00,58.54
79.00,164.80,58.54
79.00,165.60,58.55
79.00,166.40,58.55
79.00,167.20,58.55
79.00,168.00,58.56
79.00,168.80,58.56
79.00,169.60,58.56
79.00,170.40,58.56
79.00,171.20,58.57
79.00,172.00,58.57
79.00,172.80,58.57
79.00,173.60,58.57
79.00,174.40,58.57
79.00,175.20,58.57
79.00,176.00,58.58
79.00,176.80,58.58
79.00,177.60,58.58
79.00,178.40,58.59
79.00,179.20,58.60
79.00,180.00,58.61
79.00,180.80,58.61
